candidate,moment,target,model,gap,weight,loss_contribution,standardized_gap
task_001,tfr,1.918,1.9238225524638417,0.005822552463841779,1425.7389910084596,0.04833557036149497,0.21985352023903318
task_001,childless_rate,0.188,0.18865199486890286,0.0006519948689028554,17180.743822072007,0.007303487966680936,0.08546044679663765
task_001,mean_age_first_birth,26.0446272574833,26.346112821301542,0.3014855638182432,44.44444444444444,4.039713119591289,2.009903758788288
task_001,share_first_births_age30plus,0.260327401666964,0.24300516962511648,-0.01732223204184752,10000.0,3.0005972291160887,-1.7322232041847518
task_001,housing_increment_0to1,0.7202462623815278,0.49232850546503837,-0.2279177569164894,137.5652749002964,7.146035091567528,-2.6732068927727104
task_001,prime30_55_parent_3plus_minus_1to2_mean_rooms,0.36769955881,0.36766849182736117,-3.106698263882768e-05,2958.514988007638,2.8554326641036274e-06,-0.0016898025518100118
task_001,own_family_gap,0.16766167,0.17142284083993686,0.0037611708399368504,14229.590955975675,0.20129757211785618,0.44866197979977773
task_001,own_rate,0.575472,0.5458357726902752,-0.029636227309724816,1207.8460856134493,1.0608584268131982,-1.0299798186436462
task_001,aggregate_mean_occupied_rooms_18_85,5.779970481941968,6.340112013753719,0.5601415318117509,11.973159013172177,3.7566808392021978,1.938215890761965
task_001,aggregate_wealth_to_annual_gross_labor_earnings,6.8731,7.035726882394744,0.16262688239474432,6.287669427540395,0.1662931552772284,0.4077905777200209
task_001,annual_bequest_flow_to_aggregate_wealth,0.0088,0.00849874702091493,-0.0003012529790850701,5165289.256198346,0.4687673419815581,-0.6846658615569774
task_001,old_total_wealth_to_annual_income_p90_p50_7684,3.44811075444552,3.302077418751424,-0.14603333569409616,56.95977216091135,1.2147090143934256,-1.1021383825969522
