case_id,label,parameter,value,lower_bound,upper_bound,transform,is_free_parameter,status,near_bound
2,jump_bound_preserve_3_H0_0.97,theta0,0.5491891806761955,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
2,jump_bound_preserve_3_H0_0.97,theta1,0.10724930821495539,0.02,16.0,log,True,estimated_free_transition_parameter,True
2,jump_bound_preserve_3_H0_0.97,hbar_child_rooms,0.23718716810453683,0.1,1.8,log,True,estimated_free_transition_parameter,False
2,jump_bound_preserve_3_H0_0.97,first_birth_fixed_cost,4.5591384147193255,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
2,jump_bound_preserve_3_H0_0.97,hbar_first_child_jump,0.5,0.0,0.5,softzero,True,estimated_free_transition_parameter,True
2,jump_bound_preserve_3_H0_0.97,psi_child_change_2023,-0.32871390689556357,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
2,jump_bound_preserve_3_H0_0.97,psi_child_2007,0.29492372961098035,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
2,jump_bound_preserve_3_H0_0.97,psi_child_2023,-0.03379017728458322,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
2,jump_bound_preserve_3_H0_0.97,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
2,jump_bound_preserve_3_H0_0.97,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
3,jump_bound_preserve_3_H0_0.85,beta_annual,0.9957387588331625,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
3,jump_bound_preserve_3_H0_0.85,kappa_fert,2.211000240325617,0.02,50.0,log,True,estimated_free_transition_parameter,False
3,jump_bound_preserve_3_H0_0.85,kappa_fert_continuation,1.7364706586958831,0.02,50.0,log,True,estimated_free_transition_parameter,False
3,jump_bound_preserve_3_H0_0.85,chi,1.0434717373613915,0.1,5.0,log,True,estimated_free_transition_parameter,False
3,jump_bound_preserve_3_H0_0.85,H0,12.378515270330329,0.2,80.0,log,True,estimated_free_transition_parameter,False
3,jump_bound_preserve_3_H0_0.85,theta0,0.5491891806761955,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
3,jump_bound_preserve_3_H0_0.85,theta1,0.10724930821495539,0.02,16.0,log,True,estimated_free_transition_parameter,True
3,jump_bound_preserve_3_H0_0.85,hbar_child_rooms,0.23718716810453683,0.1,1.8,log,True,estimated_free_transition_parameter,False
3,jump_bound_preserve_3_H0_0.85,first_birth_fixed_cost,4.5591384147193255,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
3,jump_bound_preserve_3_H0_0.85,hbar_first_child_jump,0.5,0.0,0.5,softzero,True,estimated_free_transition_parameter,True
3,jump_bound_preserve_3_H0_0.85,psi_child_change_2023,-0.32871390689556357,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
3,jump_bound_preserve_3_H0_0.85,psi_child_2007,0.2998500324419837,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
3,jump_bound_preserve_3_H0_0.85,psi_child_2023,-0.028863874453579852,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
3,jump_bound_preserve_3_H0_0.85,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
3,jump_bound_preserve_3_H0_0.85,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
4,jump_bound_preserve_2_H0_1.0,beta_annual,0.9957387588331625,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
4,jump_bound_preserve_2_H0_1.0,kappa_fert,2.211000240325617,0.02,50.0,log,True,estimated_free_transition_parameter,False
4,jump_bound_preserve_2_H0_1.0,kappa_fert_continuation,1.7364706586958831,0.02,50.0,log,True,estimated_free_transition_parameter,False
4,jump_bound_preserve_2_H0_1.0,chi,1.0434717373613915,0.1,5.0,log,True,estimated_free_transition_parameter,False
4,jump_bound_preserve_2_H0_1.0,H0,14.562959141565095,0.2,80.0,log,True,estimated_free_transition_parameter,False
4,jump_bound_preserve_2_H0_1.0,theta0,0.5491891806761955,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
4,jump_bound_preserve_2_H0_1.0,theta1,0.10724930821495539,0.02,16.0,log,True,estimated_free_transition_parameter,True
4,jump_bound_preserve_2_H0_1.0,hbar_child_rooms,0.23134235728137736,0.1,1.8,log,True,estimated_free_transition_parameter,False
4,jump_bound_preserve_2_H0_1.0,first_birth_fixed_cost,4.5591384147193255,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
4,jump_bound_preserve_2_H0_1.0,hbar_first_child_jump,0.5,0.0,0.5,softzero,True,estimated_free_transition_parameter,True
4,jump_bound_preserve_2_H0_1.0,psi_child_change_2023,-0.32871390689556357,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
4,jump_bound_preserve_2_H0_1.0,psi_child_2007,0.2933421285387692,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
4,jump_bound_preserve_2_H0_1.0,psi_child_2023,-0.03537177835679439,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
4,jump_bound_preserve_2_H0_1.0,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
4,jump_bound_preserve_2_H0_1.0,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
5,jump_bound_preserve_2_H0_0.97,beta_annual,0.9957387588331625,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
5,jump_bound_preserve_2_H0_0.97,kappa_fert,2.211000240325617,0.02,50.0,log,True,estimated_free_transition_parameter,False
5,jump_bound_preserve_2_H0_0.97,kappa_fert_continuation,1.7364706586958831,0.02,50.0,log,True,estimated_free_transition_parameter,False
5,jump_bound_preserve_2_H0_0.97,chi,1.0434717373613915,0.1,5.0,log,True,estimated_free_transition_parameter,False
5,jump_bound_preserve_2_H0_0.97,H0,14.126070367318153,0.2,80.0,log,True,estimated_free_transition_parameter,False
5,jump_bound_preserve_2_H0_0.97,theta0,0.5491891806761955,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
5,jump_bound_preserve_2_H0_0.97,theta1,0.10724930821495539,0.02,16.0,log,True,estimated_free_transition_parameter,True
5,jump_bound_preserve_2_H0_0.97,hbar_child_rooms,0.23134235728137736,0.1,1.8,log,True,estimated_free_transition_parameter,False
5,jump_bound_preserve_2_H0_0.97,first_birth_fixed_cost,4.5591384147193255,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
5,jump_bound_preserve_2_H0_0.97,hbar_first_child_jump,0.5,0.0,0.5,softzero,True,estimated_free_transition_parameter,True
5,jump_bound_preserve_2_H0_0.97,psi_child_change_2023,-0.32871390689556357,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
5,jump_bound_preserve_2_H0_0.97,psi_child_2007,0.29444057868127477,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
5,jump_bound_preserve_2_H0_0.97,psi_child_2023,-0.0342733282142888,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
5,jump_bound_preserve_2_H0_0.97,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
5,jump_bound_preserve_2_H0_0.97,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
6,jump_bound_preserve_2_H0_0.85,beta_annual,0.9957387588331625,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
6,jump_bound_preserve_2_H0_0.85,kappa_fert,2.211000240325617,0.02,50.0,log,True,estimated_free_transition_parameter,False
6,jump_bound_preserve_2_H0_0.85,kappa_fert_continuation,1.7364706586958831,0.02,50.0,log,True,estimated_free_transition_parameter,False
6,jump_bound_preserve_2_H0_0.85,chi,1.0434717373613915,0.1,5.0,log,True,estimated_free_transition_parameter,False
6,jump_bound_preserve_2_H0_0.85,H0,12.378515270330329,0.2,80.0,log,True,estimated_free_transition_parameter,False
6,jump_bound_preserve_2_H0_0.85,theta0,0.5491891806761955,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
6,jump_bound_preserve_2_H0_0.85,theta1,0.10724930821495539,0.02,16.0,log,True,estimated_free_transition_parameter,True
6,jump_bound_preserve_2_H0_0.85,hbar_child_rooms,0.23134235728137736,0.1,1.8,log,True,estimated_free_transition_parameter,False
6,jump_bound_preserve_2_H0_0.85,first_birth_fixed_cost,4.5591384147193255,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
6,jump_bound_preserve_2_H0_0.85,hbar_first_child_jump,0.5,0.0,0.5,softzero,True,estimated_free_transition_parameter,True
6,jump_bound_preserve_2_H0_0.85,psi_child_change_2023,-0.32871390689556357,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
6,jump_bound_preserve_2_H0_0.85,psi_child_2007,0.299330878653346,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
6,jump_bound_preserve_2_H0_0.85,psi_child_2023,-0.029383028242217557,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
6,jump_bound_preserve_2_H0_0.85,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
6,jump_bound_preserve_2_H0_0.85,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
7,jump_bound_preserve_None_H0_1.0,beta_annual,0.9957387588331625,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
7,jump_bound_preserve_None_H0_1.0,kappa_fert,2.211000240325617,0.02,50.0,log,True,estimated_free_transition_parameter,False
7,jump_bound_preserve_None_H0_1.0,kappa_fert_continuation,1.7364706586958831,0.02,50.0,log,True,estimated_free_transition_parameter,False
7,jump_bound_preserve_None_H0_1.0,chi,1.0434717373613915,0.1,5.0,log,True,estimated_free_transition_parameter,False
7,jump_bound_preserve_None_H0_1.0,H0,14.562959141565095,0.2,80.0,log,True,estimated_free_transition_parameter,False
7,jump_bound_preserve_None_H0_1.0,theta0,0.5491891806761955,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
7,jump_bound_preserve_None_H0_1.0,theta1,0.10724930821495539,0.02,16.0,log,True,estimated_free_transition_parameter,True
7,jump_bound_preserve_None_H0_1.0,hbar_child_rooms,0.24887678975085575,0.1,1.8,log,True,estimated_free_transition_parameter,False
7,jump_bound_preserve_None_H0_1.0,first_birth_fixed_cost,4.5591384147193255,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
7,jump_bound_preserve_None_H0_1.0,hbar_first_child_jump,0.5,0.0,0.5,softzero,True,estimated_free_transition_parameter,True
7,jump_bound_preserve_None_H0_1.0,psi_child_change_2023,-0.32871390689556357,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
7,jump_bound_preserve_None_H0_1.0,psi_child_2007,0.29476931809273443,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
7,jump_bound_preserve_None_H0_1.0,psi_child_2023,-0.033944588802829134,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
7,jump_bound_preserve_None_H0_1.0,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
7,jump_bound_preserve_None_H0_1.0,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
8,jump_bound_preserve_None_H0_0.97,beta_annual,0.9957387588331625,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
8,jump_bound_preserve_None_H0_0.97,kappa_fert,2.211000240325617,0.02,50.0,log,True,estimated_free_transition_parameter,False
8,jump_bound_preserve_None_H0_0.97,kappa_fert_continuation,1.7364706586958831,0.02,50.0,log,True,estimated_free_transition_parameter,False
8,jump_bound_preserve_None_H0_0.97,chi,1.0434717373613915,0.1,5.0,log,True,estimated_free_transition_parameter,False
8,jump_bound_preserve_None_H0_0.97,H0,14.126070367318153,0.2,80.0,log,True,estimated_free_transition_parameter,False
8,jump_bound_preserve_None_H0_0.97,theta0,0.5491891806761955,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
8,jump_bound_preserve_None_H0_0.97,theta1,0.10724930821495539,0.02,16.0,log,True,estimated_free_transition_parameter,True
8,jump_bound_preserve_None_H0_0.97,hbar_child_rooms,0.24887678975085575,0.1,1.8,log,True,estimated_free_transition_parameter,False
8,jump_bound_preserve_None_H0_0.97,first_birth_fixed_cost,4.5591384147193255,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
8,jump_bound_preserve_None_H0_0.97,hbar_first_child_jump,0.5,0.0,0.5,softzero,True,estimated_free_transition_parameter,True
8,jump_bound_preserve_None_H0_0.97,psi_child_change_2023,-0.32871390689556357,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
8,jump_bound_preserve_None_H0_0.97,psi_child_2007,0.2958878503033637,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
8,jump_bound_preserve_None_H0_0.97,psi_child_2023,-0.03282605659219989,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
8,jump_bound_preserve_None_H0_0.97,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
8,jump_bound_preserve_None_H0_0.97,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
9,jump_bound_preserve_None_H0_0.85,beta_annual,0.9957387588331625,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
9,jump_bound_preserve_None_H0_0.85,kappa_fert,2.211000240325617,0.02,50.0,log,True,estimated_free_transition_parameter,False
9,jump_bound_preserve_None_H0_0.85,kappa_fert_continuation,1.7364706586958831,0.02,50.0,log,True,estimated_free_transition_parameter,False
9,jump_bound_preserve_None_H0_0.85,chi,1.0434717373613915,0.1,5.0,log,True,estimated_free_transition_parameter,False
9,jump_bound_preserve_None_H0_0.85,H0,12.378515270330329,0.2,80.0,log,True,estimated_free_transition_parameter,False
9,jump_bound_preserve_None_H0_0.85,theta0,0.5491891806761955,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
9,jump_bound_preserve_None_H0_0.85,theta1,0.10724930821495539,0.02,16.0,log,True,estimated_free_transition_parameter,True
9,jump_bound_preserve_None_H0_0.85,hbar_child_rooms,0.24887678975085575,0.1,1.8,log,True,estimated_free_transition_parameter,False
9,jump_bound_preserve_None_H0_0.85,first_birth_fixed_cost,4.5591384147193255,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
9,jump_bound_preserve_None_H0_0.85,hbar_first_child_jump,0.5,0.0,0.5,softzero,True,estimated_free_transition_parameter,True
9,jump_bound_preserve_None_H0_0.85,psi_child_change_2023,-0.32871390689556357,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
9,jump_bound_preserve_None_H0_0.85,psi_child_2007,0.30088755455062044,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
9,jump_bound_preserve_None_H0_0.85,psi_child_2023,-0.027826352344943128,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
9,jump_bound_preserve_None_H0_0.85,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
9,jump_bound_preserve_None_H0_0.85,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
10,jump_bound_preserve_3_successful_moves_0.5,beta_annual,0.9957387588331625,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
10,jump_bound_preserve_3_successful_moves_0.5,kappa_fert,2.23273003596061,0.02,50.0,log,True,estimated_free_transition_parameter,False
10,jump_bound_preserve_3_successful_moves_0.5,kappa_fert_continuation,1.7364706586958831,0.02,50.0,log,True,estimated_free_transition_parameter,False
10,jump_bound_preserve_3_successful_moves_0.5,chi,1.0434717373613915,0.1,5.0,log,True,estimated_free_transition_parameter,False
10,jump_bound_preserve_3_successful_moves_0.5,H0,14.562959141565095,0.2,80.0,log,True,estimated_free_transition_parameter,False
10,jump_bound_preserve_3_successful_moves_0.5,theta0,0.5544418580619153,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
10,jump_bound_preserve_3_successful_moves_0.5,theta1,0.10635689183849888,0.02,16.0,log,True,estimated_free_transition_parameter,True
10,jump_bound_preserve_3_successful_moves_0.5,hbar_child_rooms,0.23718716810453683,0.1,1.8,log,True,estimated_free_transition_parameter,False
10,jump_bound_preserve_3_successful_moves_0.5,first_birth_fixed_cost,4.544052672413152,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
10,jump_bound_preserve_3_successful_moves_0.5,hbar_first_child_jump,0.5,0.0,0.5,softzero,True,estimated_free_transition_parameter,True
10,jump_bound_preserve_3_successful_moves_0.5,psi_child_change_2023,-0.32688089718542696,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
10,jump_bound_preserve_3_successful_moves_0.5,psi_child_2007,0.2946156931521587,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
10,jump_bound_preserve_3_successful_moves_0.5,psi_child_2023,-0.03226520403326827,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
10,jump_bound_preserve_3_successful_moves_0.5,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
10,jump_bound_preserve_3_successful_moves_0.5,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
11,jump_bound_preserve_3_successful_moves_1.0,beta_annual,0.9957387588331625,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
11,jump_bound_preserve_3_successful_moves_1.0,kappa_fert,2.254673392865171,0.02,50.0,log,True,estimated_free_transition_parameter,False
11,jump_bound_preserve_3_successful_moves_1.0,kappa_fert_continuation,1.7364706586958831,0.02,50.0,log,True,estimated_free_transition_parameter,False
11,jump_bound_preserve_3_successful_moves_1.0,chi,1.0434717373613915,0.1,5.0,log,True,estimated_free_transition_parameter,False
11,jump_bound_preserve_3_successful_moves_1.0,H0,14.562959141565095,0.2,80.0,log,True,estimated_free_transition_parameter,False
11,jump_bound_preserve_3_successful_moves_1.0,theta0,0.5597195354476353,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
11,jump_bound_preserve_3_successful_moves_1.0,theta1,0.10547190121613083,0.02,16.0,log,True,estimated_free_transition_parameter,True
11,jump_bound_preserve_3_successful_moves_1.0,hbar_child_rooms,0.23718716810453683,0.1,1.8,log,True,estimated_free_transition_parameter,False
11,jump_bound_preserve_3_successful_moves_1.0,first_birth_fixed_cost,4.528991930106977,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
11,jump_bound_preserve_3_successful_moves_1.0,hbar_first_child_jump,0.5,0.0,0.5,softzero,True,estimated_free_transition_parameter,True
11,jump_bound_preserve_3_successful_moves_1.0,psi_child_change_2023,-0.32504887920775744,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
11,jump_bound_preserve_3_successful_moves_1.0,psi_child_2007,0.29542965912197466,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
11,jump_bound_preserve_3_successful_moves_1.0,psi_child_2023,-0.02961922008578277,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
11,jump_bound_preserve_3_successful_moves_1.0,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
11,jump_bound_preserve_3_successful_moves_1.0,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
12,jump_bound_preserve_3_successful_moves_2.0,beta_annual,0.9957387588331625,0.94,0.9995,discount,True,estimated_free_transition_parameter,False
12,jump_bound_preserve_3_successful_moves_2.0,kappa_fert,2.2992092066645315,0.02,50.0,log,True,estimated_free_transition_parameter,False
12,jump_bound_preserve_3_successful_moves_2.0,kappa_fert_continuation,1.7364706586958831,0.02,50.0,log,True,estimated_free_transition_parameter,False
12,jump_bound_preserve_3_successful_moves_2.0,chi,1.0434717373613915,0.1,5.0,log,True,estimated_free_transition_parameter,False
12,jump_bound_preserve_3_successful_moves_2.0,H0,14.562959141565095,0.2,80.0,log,True,estimated_free_transition_parameter,False
12,jump_bound_preserve_3_successful_moves_2.0,theta0,0.570349890219075,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
12,jump_bound_preserve_3_successful_moves_2.0,theta1,0.10372395059042462,0.02,16.0,log,True,estimated_free_transition_parameter,True
12,jump_bound_preserve_3_successful_moves_2.0,hbar_child_rooms,0.23718716810453683,0.1,1.8,log,True,estimated_free_transition_parameter,False
12,jump_bound_preserve_3_successful_moves_2.0,first_birth_fixed_cost,4.498945445494627,0.0,8.0,softzero,True,estimated_free_transition_parameter,False
12,jump_bound_preserve_3_successful_moves_2.0,hbar_first_child_jump,0.5,0.0,0.5,softzero,True,estimated_free_transition_parameter,True
12,jump_bound_preserve_3_successful_moves_2.0,psi_child_change_2023,-0.3213877962199821,-1.5,0.2,asinh,True,estimated_free_transition_parameter,False
12,jump_bound_preserve_3_successful_moves_2.0,psi_child_2007,0.2971271070674504,nan,nan,derived,False,externally_normalized_to_old_completed_fertility,False
12,jump_bound_preserve_3_successful_moves_2.0,psi_child_2023,-0.02426068915253171,nan,nan,derived,False,derived_from_old_intercept_and_transition_coordinate,False
12,jump_bound_preserve_3_successful_moves_2.0,tenure_choice_kappa,0.005,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
12,jump_bound_preserve_3_successful_moves_2.0,housing_supply_elasticity,0.63,nan,nan,external_profile,False,externally_fixed_profile_not_estimated,False
